"t","smoothMedian","smooth5","smooth95","date"
311,696.518440445229,455.397082320681,833.737822071231,2021-11-08
312,766.080756072794,472.808536537908,879.820478696111,2021-11-09
313,791.671511333541,488.116575202742,912.982643200273,2021-11-10
314,818.371643379505,501.321198315183,937.048569569221,2021-11-11
315,820.344601299119,512.42240587523,954.591770700537,2021-11-12
316,795.932414423986,521.420197882885,966.862552999462,2021-11-13
317,804.527891684794,528.691443998865,962.239463446966,2021-11-14
318,782.450273382613,534.479228474263,944.052159733087,2021-11-15
319,732.96869965078,537.255959720549,920.782056526314,2021-11-16
320,711.021808202252,537.565926282982,918.387754997079,2021-11-17
321,716.609599037028,535.064519886763,934.81164039279,2021-11-18
322,749.73207215511,529.316508667311,977.284923613399,2021-11-19
323,810.389227556497,520.321892624625,1044.55729825367,2021-11-20
324,806.288955424109,508.080671758705,1138.85325056631,2021-11-21
325,855.449242777997,504.942336116527,1256.8431228613,2021-11-22
326,964.066129363185,512.607986503637,1390.04550047013,2021-11-23
327,1132.13961517967,530.540797181447,1530.99498712391,2021-11-24
328,1105.5854940796,559.085376424757,1656.10435670399,2021-11-25
329,1239.6885735188,640.687985695666,1755.56888541284,2021-11-26
330,1316.04245249762,763.238348733821,1840.01452614527,2021-11-27
331,1475.75365789412,790.759371802536,1954.02871443155,2021-11-28
332,1547.39826481864,820.570489552056,1993.79285769727,2021-11-29
333,1510.29057162388,852.458724191169,1985.14265800584,2021-11-30
334,1354.11872412412,846.90339656327,1930.9548077921,2021-12-01
335,1402.37343069194,845.558319775108,1856.28790347029,2021-12-02
336,1299.76988387152,803.869054443196,1762.36018415933,2021-12-03
337,1225.4348700591,724.933074364168,1664.60964620933,2021-12-04
338,1138.85513600926,715.113790359668,1527.12468159947,2021-12-05
339,1059.79542409164,690.810471374651,1420.2250506104,2021-12-06
340,1000.64206218422,652.236095200328,1318.07505117874,2021-12-07
341,971.77455210805,638.911340993304,1227.3117695849,2021-12-08
342,892.445823405591,609.182395646829,1153.26255986073,2021-12-09
343,793.087255999334,564.961810240668,1092.44379305593,2021-12-10
344,699.661744975078,515.26238723854,1018.02283517313,2021-12-11
345,622.142104988119,490.392580454783,918.088555763175,2021-12-12
346,571.981959854749,465.586685864118,830.264653635529,2021-12-13
347,529.967905739557,440.844703466547,757.947036592356,2021-12-14
348,496.032295007184,416.166633262069,695.831709291289,2021-12-15
349,481.515695890461,391.552475250684,639.177562157484,2021-12-16
350,455.986728466893,367.633088138598,590.249985022303,2021-12-17
351,432.762112254104,344.408471925809,549.81766263822,2021-12-18
352,427.592295574616,351.860603864649,521.11589794492,2021-12-19
