"t","smoothMedian","smooth5","smooth95","date"
228,2067.3677642652,1480.07719137765,2648.93126034956,2021-08-17
229,2318.59033418776,1563.02501728425,2908.69238812773,2021-08-18
230,2480.42120315643,1632.48907410367,3139.60269242056,2021-08-19
231,2675.01555614458,1720.09185336579,3287.59696305932,2021-08-20
232,2815.75894552782,1810.70229087936,3354.28168076338,2021-08-21
233,2906.70490707326,1851.76738555539,3386.33759795509,2021-08-22
234,2897.21244252645,1885.22300378645,3364.99204972136,2021-08-23
235,2747.39837082739,1912.34559096375,3293.3246309237,2021-08-24
236,2648.12239829457,1933.1351470873,3218.0216524219,2021-08-25
237,2605.77496731985,1947.5916721571,3150.38509406152,2021-08-26
238,2513.25518249798,1912.77606298644,3143.46220194456,2021-08-27
239,2457.09678959715,1835.78847831339,3195.64649535162,2021-08-28
240,2423.10180566483,1768.60284268878,3260.25722186037,2021-08-29
241,2401.75082011189,1719.91782902831,3283.71123909455,2021-08-30
242,2395.93921562911,1664.43807612449,3275.88856171044,2021-08-31
243,2414.26080376972,1602.16358397732,3286.7907251879,2021-09-01
244,2385.08738416288,1533.09435258679,3300.44847010555,2021-09-02
245,2487.74683392417,1533.74381877449,3317.84251489208,2021-09-03
246,2552.33855114102,1612.14288799362,3314.52609961316,2021-09-04
247,2589.00698299883,1723.57982790876,3337.51146442127,2021-09-05
248,2682.90319623299,1780.05637265064,3459.15441660576,2021-09-06
249,2732.09067139361,1837.40893857123,3576.09564436599,2021-09-07
250,2763.75157509319,1895.63752567052,3630.65351496865,2021-09-08
251,2835.18063009754,1954.74213394852,3627.49530798958,2021-09-09
252,2811.20044120625,1949.52593824046,3556.5028789458,2021-09-10
253,2679.32119728049,1879.98893854634,3483.3800520979,2021-09-11
254,2617.44358083163,1798.54324848076,3357.89587903666,2021-09-12
255,2500.28389768009,1750.31965808235,3179.22130985167,2021-09-13
256,2429.77866727575,1661.48815741044,3069.21382840932,2021-09-14
257,2367.56180651186,1590.21185652615,2995.4275220451,2021-09-15
258,2328.75570401194,1536.49075542949,2957.86239075899,2021-09-16
259,2264.12616575619,1500.32485412044,2956.518434551,2021-09-17
