"t","smoothMedian","smooth5","smooth95","date"
74,1019.86360341433,862.584512533369,1128.92418712542,2021-03-16
75,1002.83006638705,844.695773464378,1128.17298122674,2021-03-17
76,978.325968649142,823.463863729278,1130.56408762525,2021-03-18
77,953.998483036722,803.576030079322,1136.09750632095,2021-03-19
78,931.533764736904,785.044184338543,1144.77323731384,2021-03-20
79,908.830754156607,767.86832650694,1156.59128060392,2021-03-21
80,903.987185381,763.122471645337,1168.40932389399,2021-03-22
81,938.360105807881,767.542199099294,1180.22736718407,2021-03-23
82,945.633067831607,772.834430335139,1204.38714738497,2021-03-24
83,961.622593008809,777.497401513939,1236.79193589788,2021-03-25
84,970.089113341302,781.531112635693,1271.5497770554,2021-03-26
85,966.950144592661,784.935563700403,1318.30998985968,2021-03-27
86,952.205686762888,787.710754708067,1382.22019895113,2021-03-28
87,1002.69838309962,796.901564270553,1463.28040432976,2021-03-29
88,1100.90858476543,815.772413042298,1561.49060599557,2021-03-30
89,1218.91129733242,852.616379556975,1638.72974420529,2021-03-31
90,1324.02835974968,908.647938194548,1699.09454755773,2021-04-01
91,1426.80692177481,984.082556049244,1749.43718822845,2021-04-02
92,1531.10827058638,1078.92023312106,1794.79033962264,2021-04-03
93,1645.85176342852,1192.6163968689,1827.41252791877,2021-04-04
94,1691.92675695086,1285.60360780446,1846.04168275877,2021-04-05
95,1660.69626779578,1357.88186592774,1866.65258307782,2021-04-06
96,1652.04923431566,1409.45117123874,1915.02455170835,2021-04-07
97,1666.06961981601,1440.59881319644,1965.14641546274,2021-04-08
98,1681.70603916756,1451.10932470659,2016.05795783286,2021-04-09
99,1678.35067449633,1441.05661204265,2053.07718641137,2021-04-10
100,1654.57000284342,1410.83743519883,2080.14969482072,2021-04-11
101,1619.16279917621,1394.59540004599,2112.64709349074,2021-04-12
102,1636.24100172022,1386.59483579068,2134.55458219724,2021-04-13
103,1647.25770374116,1385.92035457727,2146.14416624115,2021-04-14
104,1657.51724286863,1392.57195640576,2173.42701881009,2021-04-15
105,1677.3013033089,1406.54964127616,2216.40313990405,2021-04-16
106,1732.60140323957,1427.77950291502,2275.07252952303,2021-04-17
107,1792.73638394743,1456.40935386923,2321.58192042089,2021-04-18
108,1813.79978839694,1478.38814617435,2341.82177252589,2021-04-19
109,1812.38998640636,1485.77767032127,2335.83210712704,2021-04-20
110,1842.73870110291,1476.04197420528,2303.34091892342,2021-04-21
111,1783.11819923138,1443.04292322117,2263.12053754904,2021-04-22
112,1725.1035082553,1386.78051736895,2215.17096300391,2021-04-23
113,1661.76729320073,1307.25475664861,2159.49219528802,2021-04-24
114,1614.5235903456,1204.46564106015,2122.58575720616,2021-04-25
115,1607.96276155181,1117.27323172031,2094.56263363134,2021-04-26
116,1510.05375313689,1059.35140893168,2075.42282456355,2021-04-27
117,1395.41579052374,1027.88826526577,2067.58458894312,2021-04-28
118,1382.14019100668,1028.23691116412,2058.56775634415,2021-04-29
119,1379.58632430127,1057.40533104677,2046.22222222808,2021-04-30
120,1395.27073258234,1115.39352491373,2033.87668811201,2021-05-01
121,1430.97470399999,1202.20149276499,2016.23847317323,2021-05-02
122,1463.88147860695,1278.96917348382,2012.98740184302,2021-05-03
123,1589.90370935359,1338.1204408327,2039.19061017316,2021-05-04
124,1734.422170817,1385.91854220045,2092.42983922335,2021-05-05
125,1895.68497802295,1423.14850175072,2166.41292978545,2021-05-06
126,2063.66847055895,1452.80233506348,2258.95151682109,2021-05-07
127,2133.19481707653,1474.88004213873,2329.15116377597,2021-05-08
128,2104.2640175757,1487.30858474661,2382.3045514728,2021-05-09
129,2065.8718074012,1484.75255792737,2408.62087060728,2021-05-10
130,2081.32491108054,1470.41963937767,2393.03298512764,2021-05-11
131,2022.5209412703,1443.37533801858,2336.45412580328,2021-05-12
132,1889.45989797048,1403.6196538501,2238.8842926342,2021-05-13
133,1714.80094809597,1351.15258687224,2104.66195519733,2021-05-14
134,1597.74901549069,1285.97413708498,1971.35284852988,2021-05-15
135,1538.30410015464,1210.1573427182,1838.95697263185,2021-05-16
136,1466.04064689869,1129.03760873163,1707.73631534806,2021-05-17
137,1294.95172732352,1044.73578320911,1586.10493374946,2021-05-18
138,1162.93050058209,958.186357229576,1473.34283728208,2021-05-19
139,1069.97696667443,869.389330793017,1363.87550520313,2021-05-20
140,1003.29092284203,778.344703899438,1256.7528489331,2021-05-21
141,914.55440221431,685.052476548839,1160.53440330185,2021-05-22
142,825.876717966444,589.51264874122,1075.22016830939,2021-05-23
143,759.142796794473,505.86734109764,1000.54815611091,2021-05-24
144,705.093211672097,436.36415407512,928.104309635446,2021-05-25
145,652.871184127077,381.003087673661,857.695388667544,2021-05-26
146,609.049121369002,339.784141893261,794.895913950006,2021-05-27
147,553.616231198267,312.707316733922,741.358194940056,2021-05-28
148,524.904620331709,299.772612195642,690.32840763623,2021-05-29
149,500.804975594141,300.980028278423,639.699889405384,2021-05-30
150,474.614762491806,299.187623480429,589.81916497703,2021-05-31
