"t","smoothMedian","smooth5","smooth95","date"
130,132.967115745151,114.269482210261,146.683845625196,2021-05-11
131,134.875895890467,116.442015455019,147.147760712536,2021-05-12
132,134.728315718351,116.858499742369,146.414950665805,2021-05-13
133,132.481045378987,115.518935072311,144.892377048509,2021-05-14
134,128.134084872374,112.423321444844,141.740859703574,2021-05-15
135,120.870726081088,107.571658859969,137.157977731926,2021-05-16
136,119.105422303898,101.648827707549,132.590853984108,2021-05-17
137,115.838678614797,96.4108769449924,128.03948846012,2021-05-18
138,112.698116144485,91.8578065722983,123.503881159963,2021-05-19
139,109.608822961439,87.9896165894671,118.984032083636,2021-05-20
140,106.69718754591,84.8063069964989,114.491141469505,2021-05-21
141,103.962433666781,82.3078777933936,109.934930145971,2021-05-22
142,101.463504745344,80.4943289801512,104.994158376485,2021-05-23
143,96.9798043565173,78.6807801669088,100.140392486796,2021-05-24
144,92.4077144869904,76.8672313536664,95.5194556262173,2021-05-25
145,87.7472351367636,75.053682540424,91.1868516563925,2021-05-26
146,82.9866185377282,73.2043467914331,87.1146141160706,2021-05-27
147,78.5863139069947,71.1873379518845,83.3079683875713,2021-05-28
148,74.2602818433761,68.8474167027942,79.6025675248361,2021-05-29
149,70.5074917109833,65.9811230178561,76.1220721634898,2021-05-30
150,67.5693065792354,62.5884568970702,73.2221453821059,2021-05-31
151,64.2240985657007,58.6694183404364,70.220053036443,2021-06-01
152,60.7063371161216,54.2240073479547,67.210000600204,2021-06-02
153,56.7033963028417,49.2880108553738,64.3404910717521,2021-06-03
154,51.7736830080073,43.9933150175027,61.5950988304022,2021-06-04
155,46.6690599769751,38.4951591533253,58.9738238761542,2021-06-05
156,40.831614424343,33.7663138646809,56.4766662090082,2021-06-06
157,35.6473734451929,29.7389071839303,53.7128434193941,2021-06-07
158,32.337964921956,26.4129391110735,51.2192665022376,2021-06-08
159,29.806725394043,23.7884096461106,48.8462261221935,2021-06-09
160,28.36628078911,21.8653187890415,46.4731857421495,2021-06-10
161,28.0520872970186,20.6436665398661,44.1001453621055,2021-06-11
162,28.6340786750114,20.1234528985846,41.7271049820615,2021-06-12
163,30.1122549230884,19.535367289664,39.6446868868636,2021-06-13
164,30.4342123232335,18.9472816807434,37.9746301626532,2021-06-14
165,29.5999508754469,18.3591960718228,36.7169348094303,2021-06-15
166,28.4716645945758,17.7711104629022,35.8716008271948,2021-06-16
167,27.7044797920002,17.1830248539815,35.4386282159468,2021-06-17
168,27.1610255481662,16.5949392450609,35.4492521973308,2021-06-18
169,26.606320992778,16.0068536361403,35.9366090510004,2021-06-19
170,26.0403661258357,15.4187680272197,36.5714473422598,2021-06-20
171,27.3730418174545,15.5095638222811,37.0849365591281,2021-06-21
172,29.0499677586582,16.2792410213245,37.7699293480302,2021-06-22
173,31.0711439494466,17.72779962435,38.626425708966,2021-06-23
174,32.7814440784398,19.8552396313575,39.6544256419356,2021-06-24
175,34.1808681456376,22.661561042347,40.8226939252945,2021-06-25
176,36.2202734858288,25.6026584399602,42.098094279389,2021-06-26
177,38.7144078046814,28.5648964764752,43.5192558540688,2021-06-27
178,39.693599490761,31.1645058202494,45.0726062992498,2021-06-28
179,40.8443283882647,33.2805389736577,46.4652929685073,2021-06-29
180,42.3097660790197,34.8561505237492,47.6973158618412,2021-06-30
181,44.089912563026,35.891340470524,48.7686749792515,2021-07-01
182,46.1847678402835,36.3044723323696,49.8174983666728,2021-07-02
183,47.6434745760037,36.5115191401519,50.7332835873574,2021-07-03
184,48.6512850645183,36.6261162415927,51.5160306413053,2021-07-04
185,49.2819817729177,36.3531515643528,52.5151526922778,2021-07-05
186,49.4034651659809,35.8135726060571,53.9240290045833,2021-07-06
187,48.872563661881,35.0642247796566,55.7033875345709,2021-07-07
188,47.6892772606179,34.1051080851512,57.7578541411547,2021-07-08
189,46.834169936043,33.0178590041535,59.9063184678558,2021-07-09
190,46.3072416881563,31.9306099231558,62.3550879323214,2021-07-10
191,47.2833680064125,32.0735619412474,65.1137576759248,2021-07-11
192,49.2853790284311,33.4467150584283,67.993578310828,2021-07-12
193,52.3147861089638,36.0500692746985,70.736324619084,2021-07-13
194,56.6656267197314,39.883624590058,73.6946247950338,2021-07-14
195,62.1413720946694,44.9473810045068,77.3261906423915,2021-07-15
196,67.6109717395747,50.5937515926232,81.0742951393512,2021-07-16
197,73.4726572290446,57.0892403832848,84.8431333050131,2021-07-17
198,78.4006289266116,62.9319154645642,88.6231099980043,2021-07-18
199,82.5053306311811,68.0616843091927,92.6149314597112,2021-07-19
200,85.9117352480416,72.3479082947118,96.8881948278153,2021-07-20
