"t","smoothMedian","smooth5","smooth95","date"
92,715.496474219611,539.249956041233,1081.25682939567,2021-04-03
93,811.715215061817,594.271132748038,1194.22998024032,2021-04-04
94,902.622140588353,650.983994856587,1285.72192283114,2021-04-05
95,960.781805300594,676.372476743809,1353.45955861746,2021-04-06
96,1049.93502766353,723.864311084355,1401.77186354429,2021-04-07
97,1165.32541389282,793.459497878225,1433.73650674088,2021-04-08
98,1204.35866376331,833.181914926875,1449.35241711777,2021-04-09
99,1177.07907233159,836.309899786978,1448.62173685388,2021-04-10
100,1153.70468345728,828.755221923238,1416.85247436257,2021-04-11
101,1081.78468890773,808.54004496184,1397.02827507748,2021-04-12
102,1076.54902884439,827.892066447748,1389.14913899862,2021-04-13
103,1066.12899103707,833.38355370631,1391.41218206842,2021-04-14
104,1028.64822143084,825.014506737526,1402.22103578626,2021-04-15
105,974.505615832867,802.784925541396,1421.5767712416,2021-04-16
106,1014.40673257891,817.853201866173,1449.47724625551,2021-04-17
107,1053.32549049393,876.90975782715,1517.09806124857,2021-04-18
108,1167.03450381176,925.633219976836,1548.3798182208,2021-04-19
109,1207.81468114157,944.98143908977,1553.26508041054,2021-04-20
110,1195.22541788082,934.954415165955,1533.40501013247,2021-04-21
111,1207.72106486452,918.349450163378,1487.31830675798,2021-04-22
112,1245.30162209267,895.166544082042,1415.00497028707,2021-04-23
113,1147.82627398107,831.071822245211,1338.74095150772,2021-04-24
114,1026.16136121184,726.065284652885,1241.20193911706,2021-04-25
115,901.185631698796,635.821529671035,1180.05869495487,2021-04-26
116,780.855018555937,560.340557299662,1145.36865578282,2021-04-27
117,748.720746688218,551.474880959216,1133.31423512682,2021-04-28
118,752.961213099915,586.427198691707,1155.74123413131,2021-04-29
119,785.099026291801,665.197510497134,1217.97253836109,2021-04-30
120,897.956840944452,751.54027157427,1300.12007801255,2021-05-01
121,1030.46860503827,839.529525733054,1386.11935896572,2021-05-02
122,1121.54179825672,945.404800826892,1449.91468471116,2021-05-03
123,1248.68670685089,1056.28674042364,1502.7730566956,2021-05-04
124,1314.53537465088,1108.67974456551,1538.70130646759,2021-05-05
125,1316.66281037708,1100.67960914041,1550.13323082995,2021-05-06
126,1262.85610045965,1032.28633414831,1533.06362738946,2021-05-07
127,1216.32450669309,974.897873807151,1482.97464498671,2021-05-08
128,1148.28069847115,914.534982703123,1454.04384548588,2021-05-09
129,1120.32064695048,860.920987048864,1426.45736078034,2021-05-10
130,1097.35824327314,826.935243276518,1394.33328788101,2021-05-11
131,1087.11923481992,818.966689387515,1373.08642617073,2021-05-12
132,1107.27533139866,824.872537229719,1358.23972860035,2021-05-13
133,1142.83801153893,844.887306426223,1356.11781705502,2021-05-14
134,1071.15325120398,841.114253480845,1344.39093748644,2021-05-15
135,1066.63290456579,835.609137374899,1284.9460221504,2021-05-16
136,1048.66266196513,810.443623389862,1225.87034065459,2021-05-17
137,978.670479168991,765.617711525733,1157.49714788101,2021-05-18
138,902.130348909668,699.256672710397,1076.58134115246,2021-05-19
139,803.795552658908,623.287461047678,981.555939156131,2021-05-20
140,699.344916956228,537.475556914483,864.349647344998,2021-05-21
141,616.172918359966,444.565294390308,761.47070288621,2021-05-22
142,502.188173291751,373.663727192556,673.229531274846,2021-05-23
143,416.091104037076,317.758795784071,601.926183032948,2021-05-24
144,396.453754828949,273.344470396274,550.441146966878,2021-05-25
145,401.23631009459,247.787392684665,525.580703837262,2021-05-26
146,401.923378933792,239.942381269156,506.781618541211,2021-05-27
147,406.004990682373,249.809436149747,494.472880569006,2021-05-28
148,429.756926795549,275.893586464283,476.481946647766,2021-05-29
149,430.96434287833,274.976647161837,458.390463713262,2021-05-30
150,392.911149215656,254.068126337971,435.185207720706,2021-05-31
151,346.246900008665,231.7785181337,408.382792664589,2021-06-01
152,288.501317692372,206.906158907012,364.905298052154,2021-06-02
153,248.189793166986,182.822107169074,326.948111275935,2021-06-03
154,211.83616808902,159.777103470959,294.923525522641,2021-06-04
155,185.043627314316,138.447120660717,269.86512460679,2021-06-05
156,164.076719695848,127.859084701219,246.218818117733,2021-06-06
157,168.389883913006,123.52033998442,225.084960502025,2021-06-07
158,168.509143300486,110.326422137884,207.630382390894,2021-06-08
159,163.470598263764,100.29047581167,194.083599258366,2021-06-09
160,153.274248802838,93.3066620351237,183.765432708544,2021-06-10
161,143.90622392538,89.124240257173,176.67667578876,2021-06-11
162,138.993154130344,86.1001065811285,171.907775013578,2021-06-12
163,139.253352331888,85.8208674666605,172.568485220514,2021-06-13
164,140.601849306777,92.1978645578401,178.053920494111,2021-06-14
165,140.415165181265,105.937324285905,181.568122148159,2021-06-15
166,140.638580776676,113.98702750521,182.618018458462,2021-06-16
167,142.719998430923,115.885469835852,182.015065946003,2021-06-17
168,146.659418144006,111.632651277834,179.34617837674,2021-06-18
169,134.377029818619,103.690673741948,174.003546427302,2021-06-19
170,126.4699206565,96.3383421375172,164.956277016787,2021-06-20
171,115.703791976901,90.15952187011,152.044213545098,2021-06-21
172,108.580076490036,84.114392751523,140.902028829319,2021-06-22
173,103.153493374583,80.2059288718695,131.786830500044,2021-06-23
174,97.9761402926248,78.8956346110496,124.448775040906,2021-06-24
175,93.0480172441633,80.1835099690636,119.520651992444,2021-06-25
176,97.7525167042978,83.6888510725665,116.225843291184,2021-06-26
177,93.6729327245611,83.1566131476101,113.446203679524,2021-06-27
178,89.1031157711454,78.5867961941943,111.356096556897,2021-06-28
179,85.4778930128248,74.6995966987159,109.976945134526,2021-06-29
180,82.7972644495995,71.4950146611746,108.992219924358,2021-06-30
181,80.7604900590024,68.9730500815705,108.819398325695,2021-07-01
182,77.783455712577,67.1337029599037,108.831177219395,2021-07-02
183,80.1830195787463,65.7481344064621,110.927286665607,2021-07-03
184,84.8795525428894,68.1396258193946,114.623082717352,2021-07-04
185,93.5195352568115,73.5088099857558,122.037728392986,2021-07-05
186,99.2007484001676,77.4690841761147,132.710078846229,2021-07-06
187,102.996112941464,80.020448390471,146.849067450244,2021-07-07
188,105.206368903166,81.162902628825,164.297238057622,2021-07-08
189,114.886572148922,86.8452634749882,185.067477636574,2021-07-09
190,132.308252130809,94.8956606611367,209.626938655122,2021-07-10
191,158.488268662704,106.653703414577,237.51967390416,2021-07-11
192,187.342043599864,120.045240916946,258.93343569217,2021-07-12
193,191.963466302311,125.304796017561,278.000585967191,2021-07-13
194,202.267988240393,133.947343448379,294.571613213513,2021-07-14
195,220.431213055634,145.9728832094,308.636339695613,2021-07-15
196,233.846972046547,155.432598716813,320.176392023882,2021-07-16
197,239.349840774438,165.107903001497,328.209315056995,2021-07-17
198,244.061735745359,174.13155941197,328.12527571057,2021-07-18
199,238.665942759506,185.377085979541,335.327571085988,2021-07-19
200,263.994718158422,206.878578473835,346.244179149155,2021-07-20
201,282.521004805409,227.082120270627,360.875099900071,2021-07-21
202,293.629850182125,244.961324101585,379.229021846798,2021-07-22
203,305.976135002141,260.516189966712,401.357602025054,2021-07-23
204,327.607689854865,279.575136986894,427.165977865139,2021-07-24
205,361.392786984289,301.665792586308,461.102294363504,2021-07-25
206,388.278453006131,326.788156764954,493.44741137032,2021-07-26
207,411.30558588569,338.493804408007,524.156128979334,2021-07-27
208,440.867888592933,336.821677407737,553.233357672424,2021-07-28
209,475.40471000468,322.798163032474,580.726061069502,2021-07-29
210,511.396396373655,337.439795609391,610.198205979694,2021-07-30
211,551.063790906849,369.084744551843,643.503966146617,2021-07-31
212,586.260226001282,390.642461400713,678.307562690662,2021-08-01
213,603.914254305285,393.133514898255,711.566186035695,2021-08-02
214,587.472693931267,394.016326306888,743.083416906523,2021-08-03
215,589.184083919228,418.68967276565,772.854344821266,2021-08-04
216,609.048424269167,467.153554274541,800.823317651951,2021-08-05
217,647.065714981084,498.295885825133,823.374711553734,2021-08-06
218,661.773960086269,506.789799499598,831.973670541295,2021-08-07
219,658.559843764023,499.164298356373,848.592574341248,2021-08-08
220,617.479182700231,477.101630371167,879.470571068375,2021-08-09
221,655.580667783535,481.980383640072,928.280247969559,2021-08-10
222,662.512836975187,488.401781024052,1003.10182148246,2021-08-11
223,663.938261837308,496.365822523107,1103.93529160707,2021-08-12
224,638.384586167934,505.96805881849,1230.7806583434,2021-08-13
225,799.906432846037,583.134126260101,1390.41346650285,2021-08-14
226,951.928290293122,748.425570248618,1566.67873089594,2021-08-15
227,1195.45061362321,905.715936885412,1705.37405717086,2021-08-16
228,1313.9759465779,1014.34802330785,1837.57662646529,2021-08-17
229,1361.75219388381,1074.32182951594,1958.58362756252,2021-08-18
230,1512.89568357304,1177.69332967916,2062.72823400188,2021-08-19
231,1708.96479486738,1324.46252379753,2151.97005331801,2021-08-20
232,1767.01091114275,1426.08718831743,2272.51402235805,2021-08-21
233,1819.58440088436,1442.08435595627,2322.41864976719,2021-08-22
234,1772.40469048585,1442.10079730741,2357.4879420449,2021-08-23
235,1713.32442720265,1414.54039425652,2361.73430380256,2021-08-24
236,1745.00814677161,1420.41035932247,2338.3143673784,2021-08-25
237,1672.80763669371,1367.65471833577,2297.02405740479,2021-08-26
238,1548.51003305041,1256.27347129641,2231.10207482844,2021-08-27
239,1344.51029268455,1120.04348479171,2094.59003441947,2021-08-28
240,1276.54480824177,1041.09209278424,1995.17999173837,2021-08-29
241,1268.63845986505,1049.48030761373,1924.1806255522,2021-08-30
242,1339.38341505593,1104.44466565304,1890.89437432974,2021-08-31
243,1386.11513807756,1141.26210013571,1889.71159301173,2021-09-01
244,1403.70294183473,1159.93261106173,1916.50318342649,2021-09-02
245,1367.8429686321,1160.45619843112,1976.07083709265,2021-09-03
246,1589.92568665396,1211.65140221057,2068.16800239295,2021-09-04
247,1683.4339121391,1271.87385572009,2174.30502876665,2021-09-05
248,1733.65822788882,1319.14707815697,2263.32706295467,2021-09-06
249,1750.73819068416,1333.23306166664,2318.53315666345,2021-09-07
